,lr,n_est,max_depth,m,score,case,standardize
905,0.05,50.0,4.0,8.0,0.684746272840408,case4,1.0
906,0.05,60.0,4.0,8.0,0.7045677522034702,case4,0.0
907,0.05,60.0,4.0,8.0,0.7050223519584567,case4,1.0
908,0.05,70.0,4.0,8.0,0.6948264106089509,case4,0.0
909,0.05,70.0,4.0,8.0,0.6965465740548781,case4,1.0
910,0.15,10.0,4.0,8.0,0.679529379805188,case4,0.0
911,0.15,10.0,4.0,8.0,0.6791471026119881,case4,1.0
912,0.15,20.0,4.0,8.0,0.6983179622438899,case4,0.0
913,0.15,20.0,4.0,8.0,0.6999571270086095,case4,1.0
914,0.15,30.0,4.0,8.0,0.682759244030874,case4,0.0
915,0.15,30.0,4.0,8.0,0.682439451585239,case4,1.0
916,0.15,40.0,4.0,8.0,0.7001379074668284,case4,0.0
917,0.15,40.0,4.0,8.0,0.7014048378408049,case4,1.0
918,0.15,50.0,4.0,8.0,0.7083587855219202,case4,0.0
919,0.15,50.0,4.0,8.0,0.7072049686790255,case4,1.0
920,0.15,60.0,4.0,8.0,0.7110771912259517,case4,0.0
921,0.15,60.0,4.0,8.0,0.7126120819694239,case4,1.0
922,0.15,70.0,4.0,8.0,0.7094767772272986,case4,0.0
923,0.15,70.0,4.0,8.0,0.7084862166125226,case4,1.0
924,0.3,10.0,4.0,8.0,0.6832580305994782,case4,0.0
925,0.3,10.0,4.0,8.0,0.6832636422717564,case4,1.0
926,0.3,20.0,4.0,8.0,0.7101734246045545,case4,0.0
927,0.3,20.0,4.0,8.0,0.7135147979442295,case4,1.0
928,0.3,30.0,4.0,8.0,0.6968438264688028,case4,0.0
929,0.3,30.0,4.0,8.0,0.6964959246130811,case4,1.0
930,0.3,40.0,4.0,8.0,0.7068730680489679,case4,0.0
931,0.3,40.0,4.0,8.0,0.7070817311438354,case4,1.0
932,0.3,50.0,4.0,8.0,0.6874485833491578,case4,0.0
933,0.3,50.0,4.0,8.0,0.6897511224997811,case4,1.0
934,0.3,60.0,4.0,8.0,0.7076371008487238,case4,0.0
935,0.3,60.0,4.0,8.0,0.7055495099339925,case4,1.0
936,0.3,70.0,4.0,8.0,0.6970959245406908,case4,0.0
937,0.3,70.0,4.0,8.0,0.698304759827047,case4,1.0
938,0.5,10.0,4.0,8.0,0.6808439704049079,case4,0.0
939,0.5,10.0,4.0,8.0,0.6766012661073051,case4,1.0
940,0.5,20.0,4.0,8.0,0.6983893345490804,case4,0.0
941,0.5,20.0,4.0,8.0,0.698076788559263,case4,1.0
942,0.5,30.0,4.0,8.0,0.6858575738328921,case4,0.0
943,0.5,30.0,4.0,8.0,0.6843747284949181,case4,1.0
944,0.5,40.0,4.0,8.0,0.7024165446428745,case4,0.0
945,0.5,40.0,4.0,8.0,0.7053953908475273,case4,1.0
946,0.5,50.0,4.0,8.0,0.7097662259715108,case4,0.0
947,0.5,50.0,4.0,8.0,0.7121292695091722,case4,1.0
948,0.5,60.0,4.0,8.0,0.7208019861406203,case4,0.0
949,0.5,60.0,4.0,8.0,0.7211176028733672,case4,1.0
950,0.5,70.0,4.0,8.0,0.6949791797302132,case4,0.0
951,0.5,70.0,4.0,8.0,0.6970568794857211,case4,1.0
952,0.05,10.0,5.0,8.0,0.6712978819263159,case4,0.0
953,0.05,10.0,5.0,8.0,0.6715112906281274,case4,1.0
954,0.05,20.0,5.0,8.0,0.6834378412627112,case4,0.0
955,0.05,20.0,5.0,8.0,0.6862814186198202,case4,1.0
956,0.05,30.0,5.0,8.0,0.6932953749083149,case4,0.0
957,0.05,30.0,5.0,8.0,0.6950509658591641,case4,1.0
958,0.05,40.0,5.0,8.0,0.7125660804745432,case4,0.0
959,0.05,40.0,5.0,8.0,0.7144688745027733,case4,1.0
960,0.05,50.0,5.0,8.0,0.7068036135898829,case4,0.0
961,0.05,50.0,5.0,8.0,0.7073153761015479,case4,1.0
962,0.05,60.0,5.0,8.0,0.7169515764309177,case4,0.0
963,0.05,60.0,5.0,8.0,0.7165799663226854,case4,1.0
964,0.05,70.0,5.0,8.0,0.7189299305168171,case4,0.0
965,0.05,70.0,5.0,8.0,0.7146959298036358,case4,1.0
966,0.15,10.0,5.0,8.0,0.6935137542369832,case4,0.0
967,0.15,10.0,5.0,8.0,0.6919265539609241,case4,1.0
968,0.15,20.0,5.0,8.0,0.702796299322618,case4,0.0
969,0.15,20.0,5.0,8.0,0.6976364083475161,case4,1.0
970,0.15,30.0,5.0,8.0,0.7013352358674803,case4,0.0
971,0.15,30.0,5.0,8.0,0.7046759778114547,case4,1.0
972,0.15,40.0,5.0,8.0,0.7143644135758817,case4,0.0
973,0.15,40.0,5.0,8.0,0.7153603521462755,case4,1.0
974,0.15,50.0,5.0,8.0,0.7294702091125039,case4,0.0
975,0.15,50.0,5.0,8.0,0.7245812107113636,case4,1.0
976,0.15,60.0,5.0,8.0,0.7245482082780281,case4,0.0
977,0.15,60.0,5.0,8.0,0.7159671277928987,case4,1.0
978,0.15,70.0,5.0,8.0,0.7192128941812437,case4,0.0
979,0.15,70.0,5.0,8.0,0.7173313128368674,case4,1.0
980,0.3,10.0,5.0,8.0,0.7123437080843104,case4,0.0
981,0.3,10.0,5.0,8.0,0.7069823670841143,case4,1.0
982,0.3,20.0,5.0,8.0,0.7139710923276185,case4,0.0
983,0.3,20.0,5.0,8.0,0.7075484327578477,case4,1.0
984,0.3,30.0,5.0,8.0,0.7098113873498565,case4,0.0
985,0.3,30.0,5.0,8.0,0.7098028226283976,case4,1.0
986,0.3,40.0,5.0,8.0,0.7202997357659024,case4,0.0
987,0.3,40.0,5.0,8.0,0.7212237205317072,case4,1.0
988,0.3,50.0,5.0,8.0,0.7183738097497373,case4,0.0
989,0.3,50.0,5.0,8.0,0.7148380924671971,case4,1.0
990,0.3,60.0,5.0,8.0,0.7324581338276402,case4,0.0
991,0.3,60.0,5.0,8.0,0.725670975742749,case4,1.0
992,0.3,70.0,5.0,8.0,0.7247405874735631,case4,0.0
993,0.3,70.0,5.0,8.0,0.7219156944940567,case4,1.0
994,0.5,10.0,5.0,8.0,0.6926491881737057,case4,0.0
995,0.5,10.0,5.0,8.0,0.6890559743704792,case4,1.0
996,0.5,20.0,5.0,8.0,0.7081355795335895,case4,0.0
997,0.5,20.0,5.0,8.0,0.7058725975436708,case4,1.0
998,0.5,30.0,5.0,8.0,0.7078381703740193,case4,0.0
999,0.5,30.0,5.0,8.0,0.7036665079475851,case4,1.0
1000,0.5,40.0,5.0,8.0,0.6982754291044829,case4,0.0
1001,0.5,40.0,5.0,8.0,0.6989416009965143,case4,1.0
1002,0.5,50.0,5.0,8.0,0.7104800075757353,case4,0.0
1003,0.5,50.0,5.0,8.0,0.7072239573446505,case4,1.0
1004,0.5,60.0,5.0,8.0,0.7178005896750072,case4,0.0
1005,0.5,60.0,5.0,8.0,0.717606572977592,case4,1.0
1006,0.5,70.0,5.0,8.0,0.707013287615595,case4,0.0
1007,0.5,70.0,5.0,8.0,0.7079446009068853,case4,1.0
1008,0.05,10.0,6.0,8.0,0.6834647607561203,case4,0.0
1009,0.05,10.0,6.0,8.0,0.6837854572411738,case4,1.0
1010,0.05,20.0,6.0,8.0,0.687655053748598,case4,0.0
1011,0.05,20.0,6.0,8.0,0.6871879783835495,case4,1.0
1012,0.05,30.0,6.0,8.0,0.7058307486121661,case4,0.0
1013,0.05,30.0,6.0,8.0,0.7026411815071504,case4,1.0
1014,0.05,40.0,6.0,8.0,0.7237720557587658,case4,0.0
1015,0.05,40.0,6.0,8.0,0.7230076414593667,case4,1.0
1016,0.05,50.0,6.0,8.0,0.7277101451953052,case4,0.0
1017,0.05,50.0,6.0,8.0,0.7257432690771745,case4,1.0
1018,0.05,60.0,6.0,8.0,0.7343127802579047,case4,0.0
1019,0.05,60.0,6.0,8.0,0.7362242479516315,case4,1.0
1020,0.05,70.0,6.0,8.0,0.7305365009261283,case4,0.0
1021,0.05,70.0,6.0,8.0,0.7302040947468194,case4,1.0
1022,0.15,10.0,6.0,8.0,0.7107857083560754,case4,0.0
1023,0.15,10.0,6.0,8.0,0.7133212593382013,case4,1.0
1024,0.15,20.0,6.0,8.0,0.7248205167661109,case4,0.0
1025,0.15,20.0,6.0,8.0,0.7198332762990601,case4,1.0
1026,0.15,30.0,6.0,8.0,0.7141330761655825,case4,0.0
1027,0.15,30.0,6.0,8.0,0.725342702813934,case4,1.0
1028,0.15,40.0,6.0,8.0,0.7211637212137455,case4,0.0
1029,0.15,40.0,6.0,8.0,0.7197058794279911,case4,1.0
1030,0.15,50.0,6.0,8.0,0.7111420902807052,case4,0.0
1031,0.15,50.0,6.0,8.0,0.7151328456927494,case4,1.0
1032,0.15,60.0,6.0,8.0,0.7252458619399708,case4,0.0
1033,0.15,60.0,6.0,8.0,0.7294613147426504,case4,1.0
1034,0.15,70.0,6.0,8.0,0.7297939881851392,case4,0.0
1035,0.15,70.0,6.0,8.0,0.7176904794114065,case4,1.0
1036,0.3,10.0,6.0,8.0,0.7152351796518819,case4,0.0
1037,0.3,10.0,6.0,8.0,0.7115060367405174,case4,1.0
1038,0.3,20.0,6.0,8.0,0.7178625478844053,case4,0.0
1039,0.3,20.0,6.0,8.0,0.7248895269539559,case4,1.0
1040,0.3,30.0,6.0,8.0,0.7142297849406182,case4,0.0
1041,0.3,30.0,6.0,8.0,0.7218196469449388,case4,1.0
1042,0.3,40.0,6.0,8.0,0.7121697266566116,case4,0.0
1043,0.3,40.0,6.0,8.0,0.7155445916661207,case4,1.0
1044,0.3,50.0,6.0,8.0,0.7191282719223346,case4,0.0
1045,0.3,50.0,6.0,8.0,0.7191319839363203,case4,1.0
1046,0.3,60.0,6.0,8.0,0.7097411315696539,case4,0.0
1047,0.3,60.0,6.0,8.0,0.7039023738007654,case4,1.0
1048,0.3,70.0,6.0,8.0,0.7330433674405437,case4,0.0
1049,0.3,70.0,6.0,8.0,0.7214288678612856,case4,1.0
1050,0.5,10.0,6.0,8.0,0.7054345617031452,case4,0.0
1051,0.5,10.0,6.0,8.0,0.7096100092671046,case4,1.0
1052,0.5,20.0,6.0,8.0,0.7097769724041526,case4,0.0
1053,0.5,20.0,6.0,8.0,0.7077836856847595,case4,1.0
1054,0.5,30.0,6.0,8.0,0.7095569667730001,case4,0.0
1055,0.5,30.0,6.0,8.0,0.7170235038212993,case4,1.0
1056,0.5,40.0,6.0,8.0,0.7075444952488991,case4,0.0
1057,0.5,40.0,6.0,8.0,0.7005178608835358,case4,1.0
1058,0.5,50.0,6.0,8.0,0.7174725220008449,case4,0.0
1059,0.5,50.0,6.0,8.0,0.7063559137994521,case4,1.0
1060,0.5,60.0,6.0,8.0,0.7122762566145602,case4,0.0
1061,0.5,60.0,6.0,8.0,0.7194979369467496,case4,1.0
1062,0.5,70.0,6.0,8.0,0.7290508453653313,case4,0.0
1063,0.5,70.0,6.0,8.0,0.7370787713593516,case4,1.0
1064,0.05,10.0,7.0,8.0,0.6913999073977446,case4,0.0
1065,0.05,10.0,7.0,8.0,0.6911641526139295,case4,1.0
1066,0.05,20.0,7.0,8.0,0.7025865960743539,case4,0.0
1067,0.05,20.0,7.0,8.0,0.7056729274851361,case4,1.0
1068,0.05,30.0,7.0,8.0,0.7194863042384523,case4,0.0
1069,0.05,30.0,7.0,8.0,0.7193704241936728,case4,1.0
1070,0.05,40.0,7.0,8.0,0.7279998432570213,case4,0.0
1071,0.05,40.0,7.0,8.0,0.7266285360128485,case4,1.0
1072,0.05,50.0,7.0,8.0,0.7380500643651008,case4,0.0
1073,0.05,50.0,7.0,8.0,0.7352635374908704,case4,1.0
1074,0.05,60.0,7.0,8.0,0.72963187831363,case4,0.0
1075,0.05,60.0,7.0,8.0,0.7347467341003708,case4,1.0
1076,0.05,70.0,7.0,8.0,0.7146047570407489,case4,0.0
1077,0.05,70.0,7.0,8.0,0.7169515055633066,case4,1.0
1078,0.15,10.0,7.0,8.0,0.7119612450034748,case4,0.0
1079,0.15,10.0,7.0,8.0,0.7072523988970078,case4,1.0
1080,0.15,20.0,7.0,8.0,0.7397653908252588,case4,0.0
1081,0.15,20.0,7.0,8.0,0.7356627261598062,case4,1.0
1082,0.15,30.0,7.0,8.0,0.7283583367003738,case4,0.0
1083,0.15,30.0,7.0,8.0,0.7248039593244074,case4,1.0
1084,0.15,40.0,7.0,8.0,0.735850564870884,case4,0.0
1085,0.15,40.0,7.0,8.0,0.73399779225324,case4,1.0
1086,0.15,50.0,7.0,8.0,0.7350543027192646,case4,0.0
1087,0.15,50.0,7.0,8.0,0.7256608420346233,case4,1.0
1088,0.15,60.0,7.0,8.0,0.7352117535685924,case4,0.0
1089,0.15,60.0,7.0,8.0,0.7335801589280897,case4,1.0
1090,0.15,70.0,7.0,8.0,0.72924128488957,case4,0.0
1091,0.15,70.0,7.0,8.0,0.7362475144828853,case4,1.0
1092,0.3,10.0,7.0,8.0,0.7210651659650975,case4,0.0
1093,0.3,10.0,7.0,8.0,0.7270308826592516,case4,1.0
1094,0.3,20.0,7.0,8.0,0.7257872364469009,case4,0.0
1095,0.3,20.0,7.0,8.0,0.7253558477118311,case4,1.0
1096,0.3,30.0,7.0,8.0,0.7250501969946813,case4,0.0
1097,0.3,30.0,7.0,8.0,0.7269050406009224,case4,1.0
1098,0.3,40.0,7.0,8.0,0.7122916162240215,case4,0.0
1099,0.3,40.0,7.0,8.0,0.7231209431303255,case4,1.0
1100,0.3,50.0,7.0,8.0,0.7274997803847987,case4,0.0
1101,0.3,50.0,7.0,8.0,0.7330989082282194,case4,1.0
1102,0.3,60.0,7.0,8.0,0.7197364758108341,case4,0.0
1103,0.3,60.0,7.0,8.0,0.7185426946267881,case4,1.0
1104,0.3,70.0,7.0,8.0,0.7285392736105157,case4,0.0
1105,0.3,70.0,7.0,8.0,0.7210585610945028,case4,1.0
1106,0.5,10.0,7.0,8.0,0.6954635385092557,case4,0.0
1107,0.5,10.0,7.0,8.0,0.6998489873065488,case4,1.0
1108,0.5,20.0,7.0,8.0,0.724522074851074,case4,0.0
1109,0.5,20.0,7.0,8.0,0.717001567446807,case4,1.0
1110,0.5,30.0,7.0,8.0,0.7235484381399411,case4,0.0
1111,0.5,30.0,7.0,8.0,0.713674272017531,case4,1.0
1112,0.5,40.0,7.0,8.0,0.7171226740920393,case4,0.0
1113,0.5,40.0,7.0,8.0,0.7122700561998807,case4,1.0
1114,0.5,50.0,7.0,8.0,0.7200760059462987,case4,0.0
1115,0.5,50.0,7.0,8.0,0.7272120109189608,case4,1.0
1116,0.5,60.0,7.0,8.0,0.7315904469703711,case4,0.0
1117,0.5,60.0,7.0,8.0,0.7238155902819503,case4,1.0
1118,0.5,70.0,7.0,8.0,0.7322967208954644,case4,0.0
1119,0.5,70.0,7.0,8.0,0.7244253869789771,case4,1.0
1120,0.05,10.0,3.0,9.0,0.6125654617469238,case5,0.0
1121,0.05,10.0,3.0,9.0,0.6125654617469238,case5,1.0
1122,0.05,20.0,3.0,9.0,0.6378005563437614,case5,0.0
1123,0.05,20.0,3.0,9.0,0.6378480171885645,case5,1.0
1124,0.05,30.0,3.0,9.0,0.6657502665508925,case5,0.0
1125,0.05,30.0,3.0,9.0,0.6657502665508925,case5,1.0
1126,0.05,40.0,3.0,9.0,0.6385789149313206,case5,0.0
1127,0.05,40.0,3.0,9.0,0.6385789149313206,case5,1.0
1128,0.05,50.0,3.0,9.0,0.6590435907897779,case5,0.0
1129,0.05,50.0,3.0,9.0,0.6583259981971854,case5,1.0
1130,0.05,60.0,3.0,9.0,0.6753741852817358,case5,0.0
1131,0.05,60.0,3.0,9.0,0.675079432195316,case5,1.0
1132,0.05,70.0,3.0,9.0,0.6773584378130548,case5,0.0
1133,0.05,70.0,3.0,9.0,0.6787143596689766,case5,1.0
1134,0.15,10.0,3.0,9.0,0.6470131007887845,case5,0.0
1135,0.15,10.0,3.0,9.0,0.6473532368432061,case5,1.0
1136,0.15,20.0,3.0,9.0,0.6584679581919969,case5,0.0
1137,0.15,20.0,3.0,9.0,0.6574493754686297,case5,1.0
1138,0.15,30.0,3.0,9.0,0.6755686927225016,case5,0.0
1139,0.15,30.0,3.0,9.0,0.6765515909322903,case5,1.0
1140,0.15,40.0,3.0,9.0,0.6654141079532038,case5,0.0
1141,0.15,40.0,3.0,9.0,0.666402567235616,case5,1.0
1142,0.15,50.0,3.0,9.0,0.6913294776490425,case5,0.0
1143,0.15,50.0,3.0,9.0,0.6889814440628612,case5,1.0
1144,0.15,60.0,3.0,9.0,0.6781041016451788,case5,0.0
1145,0.15,60.0,3.0,9.0,0.6745024822095256,case5,1.0
1146,0.15,70.0,3.0,9.0,0.6933800507510557,case5,0.0
1147,0.15,70.0,3.0,9.0,0.6974939193879095,case5,1.0
1148,0.3,10.0,3.0,9.0,0.6598579146669533,case5,0.0
1149,0.3,10.0,3.0,9.0,0.6595434492581485,case5,1.0
1150,0.3,20.0,3.0,9.0,0.6755805502006199,case5,0.0
1151,0.3,20.0,3.0,9.0,0.6750404911282438,case5,1.0
1152,0.3,30.0,3.0,9.0,0.6987282343285428,case5,0.0
1153,0.3,30.0,3.0,9.0,0.6995664261118671,case5,1.0
1154,0.3,40.0,3.0,9.0,0.6910904379959862,case5,0.0
1155,0.3,40.0,3.0,9.0,0.6903510072063123,case5,1.0
1156,0.3,50.0,3.0,9.0,0.7080280176760173,case5,0.0
1157,0.3,50.0,3.0,9.0,0.7069125376240855,case5,1.0
1158,0.3,60.0,3.0,9.0,0.6874572559921404,case5,0.0
1159,0.3,60.0,3.0,9.0,0.6855180523560238,case5,1.0
1160,0.3,70.0,3.0,9.0,0.6964085970354071,case5,0.0
1161,0.3,70.0,3.0,9.0,0.6938622242112998,case5,1.0
1162,0.5,10.0,3.0,9.0,0.6794354160017024,case5,0.0
1163,0.5,10.0,3.0,9.0,0.6789335988955495,case5,1.0
1164,0.5,20.0,3.0,9.0,0.6932056652587257,case5,0.0
1165,0.5,20.0,3.0,9.0,0.6926035944571868,case5,1.0
1166,0.5,30.0,3.0,9.0,0.6991498321929996,case5,0.0
1167,0.5,30.0,3.0,9.0,0.6995899117272036,case5,1.0
1168,0.5,40.0,3.0,9.0,0.7086012153997304,case5,0.0
1169,0.5,40.0,3.0,9.0,0.7057076027425577,case5,1.0
1170,0.5,50.0,3.0,9.0,0.6949246705128953,case5,0.0
1171,0.5,50.0,3.0,9.0,0.6942178216833859,case5,1.0
1172,0.5,60.0,3.0,9.0,0.6963498510542233,case5,0.0
1173,0.5,60.0,3.0,9.0,0.6979922143561385,case5,1.0
1174,0.5,70.0,3.0,9.0,0.7062905526920127,case5,0.0
1175,0.5,70.0,3.0,9.0,0.7066577431143223,case5,1.0
1176,0.05,10.0,4.0,9.0,0.6611058698741691,case5,0.0
1177,0.05,10.0,4.0,9.0,0.660674106589145,case5,1.0
1178,0.05,20.0,4.0,9.0,0.6730367592961956,case5,0.0
1179,0.05,20.0,4.0,9.0,0.6721329988403936,case5,1.0
1180,0.05,30.0,4.0,9.0,0.6759779480553197,case5,0.0
1181,0.05,30.0,4.0,9.0,0.6772088310439668,case5,1.0
1182,0.05,40.0,4.0,9.0,0.718449804336002,case5,0.0
1183,0.05,40.0,4.0,9.0,0.7179842347272254,case5,1.0
1184,0.05,50.0,4.0,9.0,0.7008198337762346,case5,0.0
1185,0.05,50.0,4.0,9.0,0.7006895237286789,case5,1.0
1186,0.05,60.0,4.0,9.0,0.6892629098946604,case5,0.0
1187,0.05,60.0,4.0,9.0,0.6896839641285514,case5,1.0
1188,0.05,70.0,4.0,9.0,0.7049252941305667,case5,0.0
1189,0.05,70.0,4.0,9.0,0.7050677314183326,case5,1.0
1190,0.15,10.0,4.0,9.0,0.6712603826101332,case5,0.0
1191,0.15,10.0,4.0,9.0,0.6706782246007305,case5,1.0
1192,0.15,20.0,4.0,9.0,0.6901091366657167,case5,0.0
1193,0.15,20.0,4.0,9.0,0.6919341847749484,case5,1.0
1194,0.15,30.0,4.0,9.0,0.7032273575570457,case5,0.0
1195,0.15,30.0,4.0,9.0,0.7040914599316644,case5,1.0
1196,0.15,40.0,4.0,9.0,0.7050275103031848,case5,0.0
1197,0.15,40.0,4.0,9.0,0.7036223637494204,case5,1.0
1198,0.15,50.0,4.0,9.0,0.7063320685991546,case5,0.0
1199,0.15,50.0,4.0,9.0,0.7080638150509391,case5,1.0
1200,0.15,60.0,4.0,9.0,0.7020119296770251,case5,0.0
1201,0.15,60.0,4.0,9.0,0.6995531228395104,case5,1.0
1202,0.15,70.0,4.0,9.0,0.7108146199547591,case5,0.0
1203,0.15,70.0,4.0,9.0,0.7091338857408512,case5,1.0
1204,0.3,10.0,4.0,9.0,0.6849787252363405,case5,0.0
1205,0.3,10.0,4.0,9.0,0.6877029358425688,case5,1.0
1206,0.3,20.0,4.0,9.0,0.7072584029003625,case5,0.0
1207,0.3,20.0,4.0,9.0,0.7059719526809676,case5,1.0
1208,0.3,30.0,4.0,9.0,0.7116203924366494,case5,0.0
1209,0.3,30.0,4.0,9.0,0.7093349414518403,case5,1.0
1210,0.3,40.0,4.0,9.0,0.7070184720575434,case5,0.0
1211,0.3,40.0,4.0,9.0,0.7065825517120554,case5,1.0
1212,0.3,50.0,4.0,9.0,0.6984365478880551,case5,0.0
1213,0.3,50.0,4.0,9.0,0.702274061423606,case5,1.0
1214,0.3,60.0,4.0,9.0,0.7166917885102859,case5,0.0
1215,0.3,60.0,4.0,9.0,0.7161495143889901,case5,1.0
1216,0.3,70.0,4.0,9.0,0.7060149823183217,case5,0.0
1217,0.3,70.0,4.0,9.0,0.7053408169387426,case5,1.0
1218,0.5,10.0,4.0,9.0,0.6947959977174688,case5,0.0
1219,0.5,10.0,4.0,9.0,0.6933459692191565,case5,1.0
1220,0.5,20.0,4.0,9.0,0.6887536996197688,case5,0.0
1221,0.5,20.0,4.0,9.0,0.6824088182996902,case5,1.0
1222,0.5,30.0,4.0,9.0,0.7046972096729597,case5,0.0
1223,0.5,30.0,4.0,9.0,0.7052055863839909,case5,1.0
1224,0.5,40.0,4.0,9.0,0.7155521520347343,case5,0.0
1225,0.5,40.0,4.0,9.0,0.7160786719175742,case5,1.0
1226,0.5,50.0,4.0,9.0,0.7123502793015819,case5,0.0
1227,0.5,50.0,4.0,9.0,0.7145211897051297,case5,1.0
1228,0.5,60.0,4.0,9.0,0.7127113279157103,case5,0.0
1229,0.5,60.0,4.0,9.0,0.7118903215544321,case5,1.0
1230,0.5,70.0,4.0,9.0,0.7151724941474472,case5,0.0
1231,0.5,70.0,4.0,9.0,0.7182300061933161,case5,1.0
1232,0.05,10.0,5.0,9.0,0.6768558961758815,case5,0.0
1233,0.05,10.0,5.0,9.0,0.6773977154677008,case5,1.0
1234,0.05,20.0,5.0,9.0,0.703284108614643,case5,0.0
1235,0.05,20.0,5.0,9.0,0.7035905397155114,case5,1.0
1236,0.05,30.0,5.0,9.0,0.6937328231735543,case5,0.0
1237,0.05,30.0,5.0,9.0,0.6946284917817902,case5,1.0
1238,0.05,40.0,5.0,9.0,0.7020050058076418,case5,0.0
1239,0.05,40.0,5.0,9.0,0.7000865139559854,case5,1.0
1240,0.05,50.0,5.0,9.0,0.7180249424022147,case5,0.0
1241,0.05,50.0,5.0,9.0,0.7178666295669582,case5,1.0
1242,0.05,60.0,5.0,9.0,0.7248035934496694,case5,0.0
1243,0.05,60.0,5.0,9.0,0.7274304280043418,case5,1.0
1244,0.05,70.0,5.0,9.0,0.7243212260680365,case5,0.0
1245,0.05,70.0,5.0,9.0,0.7285996068761365,case5,1.0
1246,0.15,10.0,5.0,9.0,0.698124187717136,case5,0.0
1247,0.15,10.0,5.0,9.0,0.6999660189263981,case5,1.0
1248,0.15,20.0,5.0,9.0,0.7060668802715491,case5,0.0
1249,0.15,20.0,5.0,9.0,0.7106953986743332,case5,1.0
1250,0.15,30.0,5.0,9.0,0.7220793546512353,case5,0.0
1251,0.15,30.0,5.0,9.0,0.7296001550827058,case5,1.0
1252,0.15,40.0,5.0,9.0,0.7304374591945633,case5,0.0
1253,0.15,40.0,5.0,9.0,0.7303907267359566,case5,1.0
1254,0.15,50.0,5.0,9.0,0.7332434268942871,case5,0.0
1255,0.15,50.0,5.0,9.0,0.7320097009276056,case5,1.0
1256,0.15,60.0,5.0,9.0,0.7299095328977737,case5,0.0
1257,0.15,60.0,5.0,9.0,0.7288916435664399,case5,1.0
1258,0.15,70.0,5.0,9.0,0.7253987760806235,case5,0.0
1259,0.15,70.0,5.0,9.0,0.7233503025369703,case5,1.0
1260,0.3,10.0,5.0,9.0,0.7104678787865393,case5,0.0
1261,0.3,10.0,5.0,9.0,0.7104164461376377,case5,1.0
1262,0.3,20.0,5.0,9.0,0.7163122162394701,case5,0.0
1263,0.3,20.0,5.0,9.0,0.721618275159893,case5,1.0
1264,0.3,30.0,5.0,9.0,0.7168604749128369,case5,0.0
1265,0.3,30.0,5.0,9.0,0.7173139339343776,case5,1.0
1266,0.3,40.0,5.0,9.0,0.7032118959986418,case5,0.0
1267,0.3,40.0,5.0,9.0,0.7071212692231721,case5,1.0
1268,0.3,50.0,5.0,9.0,0.7116483934095672,case5,0.0
1269,0.3,50.0,5.0,9.0,0.7186141952831034,case5,1.0
1270,0.3,60.0,5.0,9.0,0.73585928928331,case5,0.0
1271,0.3,60.0,5.0,9.0,0.7401095800163162,case5,1.0
1272,0.3,70.0,5.0,9.0,0.7295615037119207,case5,0.0
1273,0.3,70.0,5.0,9.0,0.7234885739705684,case5,1.0
1274,0.5,10.0,5.0,9.0,0.6942747579059619,case5,0.0
1275,0.5,10.0,5.0,9.0,0.6912679030771505,case5,1.0
1276,0.5,20.0,5.0,9.0,0.708901188472501,case5,0.0
1277,0.5,20.0,5.0,9.0,0.7097192697624101,case5,1.0
1278,0.5,30.0,5.0,9.0,0.7031828822539743,case5,0.0
1279,0.5,30.0,5.0,9.0,0.6954231777631085,case5,1.0
1280,0.5,40.0,5.0,9.0,0.7106268743219206,case5,0.0
1281,0.5,40.0,5.0,9.0,0.7165659732146078,case5,1.0
1282,0.5,50.0,5.0,9.0,0.7195593698384053,case5,0.0
1283,0.5,50.0,5.0,9.0,0.7205460343240273,case5,1.0
1284,0.5,60.0,5.0,9.0,0.7128042466699085,case5,0.0
1285,0.5,60.0,5.0,9.0,0.7151941358280536,case5,1.0
1286,0.5,70.0,5.0,9.0,0.6980250823210432,case5,0.0
1287,0.5,70.0,5.0,9.0,0.6958209116839451,case5,1.0
1288,0.05,10.0,6.0,9.0,0.7006165683804625,case5,0.0
1289,0.05,10.0,6.0,9.0,0.7002734065443543,case5,1.0
1290,0.05,20.0,6.0,9.0,0.7032032775393768,case5,0.0
1291,0.05,20.0,6.0,9.0,0.7056170967263887,case5,1.0
1292,0.05,30.0,6.0,9.0,0.6991858331034589,case5,0.0
1293,0.05,30.0,6.0,9.0,0.6997463230162294,case5,1.0
1294,0.05,40.0,6.0,9.0,0.7039589078505805,case5,0.0
1295,0.05,40.0,6.0,9.0,0.7120371025093367,case5,1.0
1296,0.05,50.0,6.0,9.0,0.7411241106561298,case5,0.0
1297,0.05,50.0,6.0,9.0,0.7420730685902746,case5,1.0
1298,0.05,60.0,6.0,9.0,0.7228048357999362,case5,0.0
1299,0.05,60.0,6.0,9.0,0.7181482058131369,case5,1.0
1300,0.05,70.0,6.0,9.0,0.7314838953098887,case5,0.0
1301,0.05,70.0,6.0,9.0,0.7271678042738816,case5,1.0
1302,0.15,10.0,6.0,9.0,0.7117040542651443,case5,0.0
1303,0.15,10.0,6.0,9.0,0.7086548877892043,case5,1.0
1304,0.15,20.0,6.0,9.0,0.7147435987984946,case5,0.0
1305,0.15,20.0,6.0,9.0,0.7202418638912802,case5,1.0
1306,0.15,30.0,6.0,9.0,0.7189449818487931,case5,0.0
